id;longitude;latitude;healthcare;name;speciality;operator_type;operational_status;addr_full;addr_street;addr_housenumber;addr_postcode;addr_city;addr_province;addr_country
257;-64.60208251;-33.62532385;pharmacy;Analia Chamorro;;;;;Avenida 9 de Julio;627;5847;Coronel Moldes;;Argentina
258;-58.82961516;-27.47043016;clinic;Analisis Bioquimicos;;;;;;;;;;Argentina
259;-58.5298695;-34.46105282;laboratory;Analisis Bioquimicos Beccar;;;;;;;;;;Argentina
260;-68.88299757;-33.03540643;clinic;Analisis clinicos;;;;;;;;;;Argentina
261;-68.12284067;-38.82917236;clinic;Analisis Clinicos;;;;;;;;;;Argentina
262;-59.53161146;-30.01794635;laboratory;Analisis Clinicos;;;;;;;;;;Argentina
263;-59.53084895;-30.01907472;laboratory;Analisis Clinicos;;;;;;;;;;Argentina
264;-57.98242511;-34.91073581;clinic;Analisis Clinicos;;;;;;;;;;Argentina
265;-57.96323843;-34.92682772;laboratory;Analisis Clinicos;;;;;;;;;;Argentina
266;-58.68566025;-34.64256654;clinic;Analisis Clinicos;;;;;Coronel Brandsen;;;;;Argentina
267;-58.84458667;-27.47250493;pharmacy;Anastacia;;;;;Entre Rios;;W3400AID;Corrientes;Corrientes;Argentina
268;-58.96521223;-34.16963576;pharmacy;Anastasi;;;;;Avenida Florentino Ameghino;;;;;Argentina
269;-55.89287457;-27.37060521;doctor;Anatomia Patologica;;;;;Buenos Aires;2181 ex 489;3300;Posadas;;Argentina
270;-58.38311504;-34.80671111;clinic;Ancarola;physiotherapist;;;;Juan Jose Castelli;1551;;Adrogue;;Argentina
271;-65.19421963;-26.8197011;pharmacy;Ancla;;;;;Avenida Juan B. Justo;924;T4001JAN;San Miguel de Tucumán;Tucumán;Argentina
272;-58.44179423;-34.59680101;pharmacy;Anco;;;;;;;;;;Argentina
273;-64.86579185;-24.23084788;pharmacy;Ancona;;;;;;;;;;Argentina
274;-65.20534292;-26.81780193;pharmacy;Andalucia;;;;;Avenida Sarmiento;739;T4000GTH;San Miguel de Tucumán;Tucumán;Argentina
275;-68.80328617;-32.89700662;pharmacy;Andina;;;;;;;;;;Argentina
276;-60.20826565;-33.34616658;pharmacy;Andrada;;;;;;;;;;Argentina
277;-57.95539725;-34.9464925;pharmacy;Andrade;;;;;Calle 28;1697;;La Plata;;Argentina
278;-65.20584684;-26.84256031;pharmacy;Andrea;;;;;Congreso de Tucuman;820;T4000IER;San Miguel de Tucumán;Tucumán;Argentina
279;-60.80777993;-32.92237546;doctor;Andrea Clemente;dentist;;;;Avenida Cordoba;1347;S2132;;;Argentina
280;-55.91457481;-27.37912114;doctor;Andrea del Carmen Martinez;dentist;;;;Avenida Almirante Brown;3702;;Posadas;;Argentina
281;-56.69223036;-36.72138506;pharmacy;Andres;;;;;;;;;;Argentina
282;-58.74562388;-32.39725216;hospital;Andres Zaninetti;;;;;Juan M. Sero;744;3272;Villa Mantero;;Argentina
283;-55.84695448;-27.46016082;pharmacy;Andresito I;;;;;Colectora Leonardo Favio;2606;3300;Garupa;;Argentina
284;-56.67720202;-36.72341884;pharmacy;Andriola;;;;;;;;;;Argentina
285;-58.67986693;-34.68211403;pharmacy;Anele;;;;;;;;;;Argentina
286;-59.02355824;-34.09388305;doctor;Anexo Clinica Del Carmen;;;;;;;;;;Argentina
287;-62.73073688;-35.97420595;hospital;Anexo Hospital Municipal;;;;;;;6400;Trenque Lauquen;;Argentina
288;-65.79672533;-28.49169163;clinic;Anexo Misiones Sanatorio Pasteur;;private;;;Avenida Misiones;;;;;Argentina
289;-64.25420185;-27.78935998;hospital;ANEXO MITRE - Centro Médico;ecografia/biochemistry/clinica/diagnostic_radiology/surgery/trauma/urology/physiatry/cardiology/gynaecology;;;;Mitre;336;4200;Santiago del Estero;Santiago del Estero;Argentina
290;-65.14233506;-26.81413778;pharmacy;Angar;;;;;Avenida Rivadavia;999;T4178EYJ;Alderetes;;Argentina
291;-58.51991063;-34.85710336;pharmacy;angel Rotta;;;;;;;;;;Argentina
292;-57.98359623;-34.92552685;pharmacy;Angeloni;;;;;Avenida 38;;;;;Argentina
293;-58.46124795;-34.56458374;pharmacy;Angelus;;;;;;;;;;Argentina
294;-58.5503226;-34.63090111;clinic;Angio Salud Sa;;private;;;274 - Hipolito Yrigoyen;1051;1702;;;Argentina
295;-58.46394701;-34.6029167;pharmacy;Anika;;;;;;;;;;Argentina
296;-65.24886721;-26.79747917;pharmacy;Anna;;;;;Colombia;3997;T4001CXG;San Miguel de Tucumán;Tucumán;Argentina
297;-57.92718141;-34.92828416;pharmacy;Anselmino;;;;;Calle 5;;;;;Argentina
298;-60.7250337;-32.94042303;pharmacy;Antartida;;;;;;;;;;Argentina
299;-67.50998441;-34.99890513;pharmacy;Antequera;;;;;Avenida D.F. Sarmiento;298;5634;Bowen;;Argentina
300;-62.22261602;-38.09877365;pharmacy;Antinori;;;;;Avenida San Martin;577;8160;Tornquist;;Argentina
301;-57.94131833;-34.91571206;pharmacy;Antonelli;;;;;Diagonal 78;279;;;;Argentina
302;-58.42174756;-34.80556581;pharmacy;Antoniewicz;;;;;;;;;;Argentina
303;-58.23132162;-28.04443068;pharmacy;Antonio;;;;;San Martin;770;3427;Mburucuya;;Argentina
304;-64.49381146;-30.93287843;alternative;Anura Masajes y Meditacion;;;;;;;;;;Argentina
305;-62.83519685;-28.46200452;pharmacy;Añatuya;;;;;Avenida Belgrano;;3760;Añatuya;;Argentina
306;-58.28163383;-34.81208131;pharmacy;Aon;;;;;;;;;;Argentina
307;-55.74683684;-27.90776107;pharmacy;Apostoles;;;;;Avenida Polonia;356;3350;Apostoles;;Argentina
308;-58.01494723;-35.57752953;pharmacy;Aprile;;;;;;;;;;Argentina
309;-55.12157184;-27.48213372;pharmacy;APTM;;;;;Avenida Jose Ingenieros;290;3360;Obera;;Argentina
310;-54.47950657;-26.99290743;pharmacy;APTM Mutual;;;;;Avenida Libertador;1414;;San Vicente;Jujuy;Argentina
311;-55.32353857;-27.60827843;pharmacy;APTM Mutual;;;;;Urquiza;456;3315;Leandro N. Alem;;Argentina
312;-54.20118615;-27.29650835;pharmacy;Aptm Mutual El Soberbio;;;;;Mariano Moreno;;3364;El Soberbio;;Argentina
313;-54.11158293;-26.61948526;pharmacy;APTM Mutual San Pedro;;;;;Almirante Brown;749;3364;San Pedro;;Argentina
314;-63.24377566;-37.15862913;pharmacy;Apud Jorge Leonardo;;;;;Cordoba;146;6441;Rivera;;Argentina
315;-60.21227044;-29.46103024;pharmacy;Aput;;;;;San Martin;2019;3550;Vera;;Argentina
316;-64.19135962;-31.42667865;pharmacy;Aquarius;;;;;Avenida Velez Sarsfield;;;;;Argentina
317;-64.19067406;-31.42386803;pharmacy;Aquarius;;;;;Avenida Velez Sarsfield;;;;;Argentina
318;-61.27883082;-27.33039051;pharmacy;Aquimia;;;;;;;;;;Argentina
319;-58.55926492;-34.67467828;pharmacy;Arabia;;;;;;;;;;Argentina
320;-58.05380691;-34.87609525;pharmacy;Arakaki;;;;;;;;;;Argentina
321;-57.94619316;-34.91250523;pharmacy;Araldi;;;;;Calle 4;;;La Plata;;Argentina
322;-68.56091607;-31.51545784;pharmacy;Aramburu;;;;;;;;;;Argentina
323;-58.0966795;-34.86836051;pharmacy;Arana;;;;;;;;;;Argentina
324;-55.89979492;-27.39056897;clinic;Arandu;;;;;Libano;4522;3300;Posadas;;Argentina
325;-60.52540217;-31.72940214;pharmacy;Arango;;;;;San Juan;400;3100;Parana;;Argentina
326;-58.48807365;-34.62958356;pharmacy;Aranguren;;;;;;;;;;Argentina
327;-64.14853832;-31.44581428;pharmacy;Araoz III;;;;;Avenida 11 de Septiembre;;;;;Argentina
328;-58.27515881;-34.81065303;pharmacy;Arasaki;;;;;Teniente General Juan Domingo Peron;;1888;San Juan Bautista;;Argentina
329;-62.6361036;-31.40444095;pharmacy;Arato;;;;;;;;;;Argentina
330;-54.68648217;-27.02002255;pharmacy;Araucaria;;;;;Pedro Nuñez;3337;3364;Dos de Mayo;;Argentina
331;-58.96543267;-27.44080566;doctor;Araujo;dentist;;;;;;;;;Argentina
332;-58.52813562;-33.01153954;pharmacy;Arbelo;;;;;Sarmiento;163;2820;Gualeguaychu;;Argentina
333;-68.80282056;-32.90362573;pharmacy;Arboit;;;;;;;;;;Argentina
334;-60.83920486;-26.80104215;pharmacy;Arco Iris;;;;;General San Martin;711;3716;Campo Largo;;Argentina
335;-58.45204672;-34.56227076;pharmacy;Arcos;;;;;;;;;;Argentina
336;-64.46449852;-31.24315026;pharmacy;Ardiles;;;;;;;;;;Argentina
337;-64.46410826;-31.23706793;pharmacy;Ardiles;;;;;;;;;;Argentina
338;-58.76426222;-34.52493927;clinic;Area Prog Y Operac De Emerg Social Y Sanit;;public;;;;;1665;;;Argentina
339;-65.61597345;-27.43690724;pharmacy;Arella;;;;;Juan Bautista Alberdi;1602;T4152DVF;Aguilares;;Argentina
340;-59.43151552;-34.64862632;pharmacy;Arena;;;;;;;;;;Argentina
341;-58.40197147;-34.59319017;pharmacy;Arenales;;;;;;;;;;Argentina
342;-61.77433558;-34.98591771;pharmacy;Arenaza;;;;;Ingeniero Osvaldo Mendizabal;407;B6075;Arenaza;;Argentina
343;-57.92623501;-34.93214797;pharmacy;Arevalo;;;;;Avenida 7;2010;;Villa Elvira;;Argentina
344;-58.76335957;-34.65667705;pharmacy;Arevalo;;;;;Avenida Bartolome Mitre;842;;;;Argentina
345;-58.23649367;-32.48018623;pharmacy;Argacha;;;;;;;;;;Argentina
346;-64.24079483;-27.80735416;pharmacy;Argañaraz;;;;;Juncal;696;4200;Santiago del Estero;Santiago del Estero;Argentina
347;-60.71040301;-31.65517897;pharmacy;Argenti;;;;;San Jeronimo;1746;3000;Santa Fe;Santa Fe;Argentina
348;-64.49094476;-31.42016708;pharmacy;Argentina;;;;;;;;;;Argentina
349;-58.97779506;-27.46037807;pharmacy;Argentina;;;;;;;;;;Argentina
350;-58.23440893;-32.48585784;pharmacy;Argentina;;;;;;;;;;Argentina
351;-58.17539354;-26.17633488;pharmacy;Argentina;;;;;;;;;;Argentina
352;-58.05494785;-29.79045613;pharmacy;Argentina;;;;;;;;;;Argentina
353;-57.94457596;-34.92388442;pharmacy;Argentina;;;;;Avenida 60;;;La Plata;;Argentina
354;-65.21006654;-26.84254992;pharmacy;Argentina;;;;;Avenida General Roca;663;T4000ABG;San Miguel de Tucumán;Tucumán;Argentina
355;-64.50411801;-31.43885504;pharmacy;Argentina;;;;;Avenida Presidente Juan D. Peron;1200;5152;Villa Carlos Paz;;Argentina
356;-54.95856947;-26.82035992;pharmacy;Argentina;;;;;Avenida Republica Argentina;;3334;Garuhape;;Argentina
357;-54.56287374;-25.97245858;pharmacy;Argentina;;;;;Avenida San Martin;;3376;Wanda;;Argentina
358;-55.89554186;-27.36668608;pharmacy;Argentina;;;;;Bolivar;1998;;Posadas;;Argentina
359;-68.83591575;-32.88747782;pharmacy;Argentina;;;;;Buenos Aires;182;;Mendoza;;Argentina
360;-55.22892843;-27.0441486;pharmacy;Argentina;;;;;Chile;792;3328;Jardin America;;Argentina
361;-65.58914146;-27.34540778;pharmacy;Argentina;;;;;Colon;79;T4146BJA;Concepcion;;Argentina
362;-55.02668786;-26.81498896;pharmacy;Argentina;;;;;Doctor Ricardo Gutierrez;8;3334;Puerto Rico;;Argentina
363;-59.09990178;-36.01652735;pharmacy;Argentina;;;;;Hipolito Yrigoyen;444;;Las Flores;;Argentina
364;-57.7156697;-25.28925954;pharmacy;Argentina;;;;;Juan Bautista Alberdi;;3610;Clorinda;;Argentina
365;-62.08068224;-38.88091754;pharmacy;Argentina;;;;;Rivadavia;199;8109;Punta Alta;;Argentina
366;-68.84245338;-32.88338485;pharmacy;Argentum;;;;;Avenida Godoy Cruz;;;;;Argentina
367;-64.46663523;-31.24675632;pharmacy;Arguello;;;;;;;;;;Argentina
368;-64.09352546;-30.99424101;pharmacy;Argüello;;;;;;;;;;Argentina
369;-64.06173592;-31.0211672;pharmacy;Argüello;;;;;;;;;;Argentina
370;-58.74297973;-34.39064307;laboratory;Argus;;;;;;;;;;Argentina
371;-58.71654387;-34.53919546;clinic;Argus;;;;;;;;;;Argentina
372;-58.48826853;-34.51140233;laboratory;Argus;;;;;;;;;;Argentina
373;-58.50969996;-34.47010192;laboratory;Argus;;;;;Pasaje Capitan Aldo Roberto Garrido;;;;;Argentina
374;-58.57162773;-34.58956978;pharmacy;Arias;;;;;;;;;;Argentina
375;-60.71329778;-31.62341222;pharmacy;Arias;;;;;Avenida Lopez y Planes;4542;3000;Santa Fe;Santa Fe;Argentina
376;-71.46249843;-43.07710262;pharmacy;Arienti;;;;;Avenida Patagonia;165;9203;Trevelin;;Argentina
377;-64.22329173;-31.40164727;pharmacy;Aries;;;;;Avenida Colon;3239;;;;Argentina
378;-54.56470527;-25.97321027;pharmacy;Aries;;;;;Primero de Julio;;3376;Wanda;;Argentina
379;-64.21385036;-31.40439024;pharmacy;Aries II;;;;;Avenida Colon;2406;;;;Argentina
380;-68.85204412;-32.89267234;clinic;Aristides Neurologia;;;;;Aristides Villanueva;121;5501;;;Argentina
381;-58.26502617;-34.82051116;pharmacy;Arlettaz;;;;;;;;;;Argentina
382;-62.63079551;-31.40451195;pharmacy;Armando;;;;;;;;;;Argentina
383;-59.11294025;-34.56364564;pharmacy;Armando;;;;;11 - 25 de Mayo;574;;;;Argentina
384;-60.70287631;-31.63646184;pharmacy;Armando;;;;;25 de Mayo;3441;3000;Santa Fe;Santa Fe;Argentina
385;-65.20062441;-26.83184522;pharmacy;Armonia;;;;;24 de Setiembre de 1812;210;T4000CNF;San Miguel de Tucumán;Tucumán;Argentina
386;-65.78116726;-28.4731294;doctor;Armonizar Centro de Salud;;;;;Maipu;938;;;;Argentina
387;-60.58970796;-30.78923064;pharmacy;Arnaudo;;;;;9 de Julio;2303;S3040;San Justo;;Argentina
388;-58.96747266;-34.17497905;pharmacy;Arneodo;;;;;Avenida Doctor Ricardo Balbin;1129;2804;Campana;;Argentina
389;-58.50447301;-34.70571102;pharmacy;Arozarena;;;;;;;;;;Argentina
390;-64.48676622;-31.41420202;pharmacy;Arpra;;;;;;;;;;Argentina
391;-58.40789538;-34.61990145;pharmacy;Arquimedes;;;;;;;;;;Argentina
392;-67.82280752;-38.97966784;pharmacy;Arrayan;;;;;;;;;;Argentina
393;-62.72095746;-31.87295581;pharmacy;Arriaga;;;;;Velez Sarsfield;34;;Las Varillas;;Argentina
394;-57.95927656;-34.89911614;pharmacy;Arrieta;;;;;Calle 2;190;;La Plata;;Argentina
395;-62.46462973;-31.93950502;pharmacy;Arrietti;;;;;Boulevard Malvinas;;5949;Alicia;;Argentina
396;-60.69597172;-31.63925285;pharmacy;Arrimada;;;;;Marcial Candioti;3298;S3000;Santa Fe;Santa Fe;Argentina
397;-57.90729585;-34.92578878;pharmacy;Arriola;;;;;Calle 120;;;;;Argentina
398;-58.46745391;-34.81442271;clinic;ART Clinica Monte Grande;;;;;;;;;;Argentina
399;-58.76208016;-34.65443892;clinic;Art Dental;dentist;;;;Independencia;810;;Paso del Rey;;Argentina
400;-58.4954177;-34.83355717;pharmacy;Artaza;;;;;;;;;;Argentina
401;-61.04916332;-30.69353503;doctor;Arteaga de Marino;dentist;;;;Corrientes;;S3029;Elisa;;Argentina
402;-55.89221751;-27.36328622;pharmacy;Artemio II;;;;;Belgrano;;;Posadas;;Argentina
403;-61.56402156;-30.93971396;pharmacy;Artesana;;;;;Mitri;346;S2322;Sunchales;Santa Fe;Argentina
404;-58.53336492;-33.02019906;pharmacy;Artigas;;;;;Avenida General Artigas;;2820;Gualeguaychu;;Argentina
405;-59.64525095;-30.74163936;pharmacy;Artigas;;;;;Echagüe;999;3190;La Paz;;Argentina
406;-58.52181835;-34.48844974;clinic;Artro;physiotherapy;;;;;;;;;Argentina
407;-58.39218677;-34.59716998;clinic;Artro;;;;;Marcelo T. de Alvear;1719 3 piso;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
408;-58.85467982;-34.44171326;clinic;Artro - Pilar;rehabilitation;;;;;;;;;Argentina
409;-60.80452977;-32.92082757;doctor;Aruna Espacio Terapeutico;applied_kinesiology/occupational/psychiatry/speech_therapist;;;;Catamarca;1934;;;;Argentina
410;-58.53149543;-34.51294686;pharmacy;Asame;;;;;Avenida Fondo de la Legua;2889;;;;Argentina
411;-64.26547802;-31.0074969;pharmacy;Ascochinga;;;;;;;;;;Argentina
412;-58.52288495;-34.64011232;doctor;Asi;;private;;;Coronel Ramon Lorenzo Falcon;6845;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
413;-68.83621657;-32.89113795;doctor;ASISMED Centro de Estudios Médicos;;;;;Jose Garibaldi;175;;;;Argentina
414;-64.56272353;-31.98459715;hospital;Asistencia Medica;;;;;;;;;;Argentina
415;-58.83978677;-34.49390108;hospital;Asistencia medica Pediatrica;;;;;;;;;;Argentina
416;-58.39394571;-34.59984716;clinic;Asistencia Privada Odontologica;dentist;;;;Avenida Cordoba;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
417;-65.2087049;-26.83365094;hospital;Asistencia Publica;;;;;;;;;;Argentina
418;-63.24282154;-32.40785585;hospital;Asistencia Publica;;;;;;;;;;Argentina
419;-63.04575554;-31.66274321;hospital;Asistencia Publica Municipal;;;;;;;;;;Argentina
420;-67.56714237;-39.02150234;clinic;Asociacion de Ayuda al Niño Lisiado;rehabilitation;public;;;Chacabuco;2175;R8332;General Roca;;Argentina
421;-60.64054881;-32.94473192;clinic;Asociacion Española de Socorros Mutuos;;;;;;;;;;Argentina
422;-58.40136261;-34.75377621;hospital;Asociacion Medica De Lomas De Zamora Sa Policlinico Lomas;;private;;;;;1832;;;Argentina
423;-58.40637046;-34.58833378;clinic;Asociacion Medica Homeopatica Argentina;homeopathy;;;;Juncal;2884;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
424;-61.17883874;-33.04712743;hospital;Asociacion Vecinal Nueva Roma;;;;;;;;;;Argentina
425;-57.97906506;-34.89484766;pharmacy;Aspra;;;;;Calle 524;;;;;Argentina
426;-64.34029363;-33.12448125;pharmacy;ASPURC;;;;;25 de Mayo;786;5800;Rio Cuarto;;Argentina
427;-64.34421955;-33.12555312;clinic;Aspurc;general/gynaecology/ophthalmology/dentist;;;;Velez Sarsfield;448;5800;Rio Cuarto;;Argentina
428;-64.50295326;-31.41280014;pharmacy;Assusa;;;;;Boulevard Sarmiento;599;X5152;Villa Carlos Paz;;Argentina
429;-60.73379296;-32.74087498;pharmacy;Astbury;;;;;;;;;;Argentina
430;-58.95269134;-34.60983755;pharmacy;Aste;;;;;Intendente Manny;835;1748;General Rodriguez;;Argentina
431;-61.51824991;-32.68250852;pharmacy;Astegiano;;;;;;;;;;Argentina
432;-65.22008484;-26.81644867;pharmacy;Asuncion;;;;;Asuncion;799;T4000JNO;San Miguel de Tucumán;Tucumán;Argentina
433;-64.27765005;-23.24437725;pharmacy;Asuncion;;;;;Avenida 20 de febrero;;4533;Hipolito Yrigoyen;;Argentina
434;-58.45038727;-34.56245608;pharmacy;Atenas;;;;;;;;;;Argentina
435;-55.90605872;-27.37481502;pharmacy;Atenas;;;;;Avenida Lavalle;2735;3300;Posadas;;Argentina
436;-58.52134762;-34.63983203;clinic;Atencion Dental;dentist;;;;;;;;;Argentina
437;-58.47913971;-34.60767377;clinic;Atencion Odontologica Integral con Anestesia General;dentist;;;;;;;;;Argentina
438;-58.77453801;-34.69870392;doctor;Atencion Primaria de la Salud CIC Ferrari;;public;;;;;1722;;;Argentina
439;-58.52749315;-34.63147745;doctor;Atencion Psicologica;;;;;;;;;;Argentina
440;-67.51747213;-46.44086941;pharmacy;Atlantida;;;;;;;;;;Argentina
441;-65.20574148;-26.83461687;pharmacy;Atlas;;;;;9 de Julio de 1816;283;T4000IHE;San Miguel de Tucumán;Tucumán;Argentina
442;-60.80350952;-32.90999958;doctor;Atlas;rehabilitation;;;;Gustavo Cochet;;;;;Argentina
443;-55.88844532;-27.36890754;clinic;Attend;;;;;General Paz;1943;3300;Posadas;;Argentina
444;-68.84598015;-32.89178285;clinic;Attimo Salud;;;;;Montevideo;;;;;Argentina
445;-59.90414296;-31.66323255;pharmacy;Audisio;;;;;Avenida San Martin;798;3133;Maria Grande;;Argentina
446;-68.55082786;-31.52413914;clinic;Augusta Centro Médico;;;;;;;;;;Argentina
447;-61.16329953;-33.04260103;pharmacy;Augusto;;;;;Buenos Aires;1834;S2170;Casilda;;Argentina
448;-60.80738716;-32.92879767;clinic;Aurea Dental Clinic;dentist;;;;Avenida Arturo Illia;1348;;;;Argentina
449;-54.52435101;-27.47425893;pharmacy;Aurora;;;;;Avenida Santa Catalina;58;3363;Colonia Aurora;;Argentina
450;-62.08311701;-38.87775362;pharmacy;Ausili;;;;;Humberto Primo;780;8109;Punta Alta;;Argentina
451;-62.27449656;-38.73632543;pharmacy;Austral;;;;;;;;;;Argentina
452;-67.69772421;-53.78337133;pharmacy;Austral;;;;;Avenida Manuel Belgrano;397;9420;Rio Grande;;Argentina
453;-58.91630382;-34.44950482;laboratory;Australab Laboratorio de Analisis Clinicos;;;;;;;;;;Argentina
454;-67.61213374;-46.55908484;pharmacy;Autofarma;;;;;;;;;;Argentina
455;-58.42214637;-34.76786828;doctor;Aux kinesiologia;;;;;;;;;;Argentina
456;-65.19631293;-26.82419615;pharmacy;Auxiliadora;;;;;Corrientes;64;T4000EBB;San Miguel de Tucumán;Tucumán;Argentina
457;-57.08811644;-29.71329937;pharmacy;Avancini;;;;;Colon;898;3230;Paso de los Libres;;Argentina
458;-59.12663385;-37.3313333;pharmacy;Avellaneda;;;;;Avenida Avellaneda;998;;;;Argentina
459;-65.19718917;-26.81937538;pharmacy;Avellaneda Norte;;;;;Avenida Sarmiento;199;T4000GTB;San Miguel de Tucumán;Tucumán;Argentina
460;-58.52742216;-34.64044466;doctor;Avendaño;dentist;;;;;;;;;Argentina
461;-58.42093645;-34.59264367;doctor;Avendaño Odontologia;dentist;;;;El Salvador;4101;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
462;-68.33039856;-34.61620177;pharmacy;Avenida;;;;;;;;;;Argentina
463;-67.95908461;-46.79693224;pharmacy;Avenida;;;;;;;;;;Argentina
464;-64.49761307;-31.41995653;pharmacy;Avenida;;;;;;;;;;Argentina
465;-58.99361473;-27.45774423;pharmacy;Avenida;;;;;;;;;;Argentina
466;-61.07901698;-27.09603803;pharmacy;Avenida;;;;;;;3722;Las Breñas;;Argentina
467;-60.2199346;-26.87176756;pharmacy;Avenida;;;;;Avenida 25 de Mayo;786;3530;Quitilipi;;Argentina
468;-60.68525042;-32.91533642;pharmacy;Avenida;;;;;Avenida Alberdi;1098;;Rosario;;Argentina
469;-58.5155626;-33.01480455;pharmacy;Avenida;;;;;Avenida Aristobulo del Valle;845;2820;Gualeguaychu;;Argentina
470;-59.63023544;-30.73780774;pharmacy;Avenida;;;;;Avenida Artigas;;3190;La Paz;;Argentina
471;-58.54114911;-26.90774922;pharmacy;Avenida;;;;;Avenida Arturo Illia;;3524;Puerto Bermejo;;Argentina
472;-65.23390392;-26.81225412;pharmacy;Avenida;;;;;Avenida Belgrano;2601;T4000GVM;San Miguel de Tucumán;Tucumán;Argentina
473;-54.8953721;-27.09795925;pharmacy;Avenida;;;;;Avenida de Las Americas;783;3364;Aristobulo del Valle;;Argentina
474;-60.57557054;-33.89215662;pharmacy;Avenida;;;;;Avenida de Mayo;892;2700;Pergamino;;Argentina
475;-61.18471638;-27.22166885;pharmacy;Avenida;;;;;Avenida Güemes;;3730;Charata;;Argentina
476;-54.03880035;-25.66957658;pharmacy;Avenida;;;;;Avenida Homero Jauregui;;3385;Comandante Andresito;;Argentina
477;-55.75127187;-27.91765825;pharmacy;Avenida;;;;;Avenida Intendente Julian Zubrzycki;49;3350;Apostoles;;Argentina
478;-63.73354015;-22.23991931;pharmacy;Avenida;;;;;Avenida Mariano Moreno;;4566;;;Argentina
479;-55.53655894;-27.25563525;pharmacy;Avenida;;;;;Avenida San Martin;830;3322;San Ignacio;;Argentina
480;-60.04907043;-26.92425294;pharmacy;Avenida;;;;;Avenida Sarmiento;116;3534;Machagai;;Argentina
481;-58.95798443;-34.17584155;pharmacy;Avenida;;;;;Avenida Teniente General Juan Domingo Peron;698;2804;Campana;;Argentina
482;-55.23150855;-27.04344595;pharmacy;Avenida;;;;;Cuba;715;;Jardin America;;Argentina
483;-61.07811777;-27.09498761;pharmacy;Avenida;;;;;Fuerte Esperanza y Azopardo;;3722;Las Breñas;;Argentina
484;-55.22986368;-27.04341938;pharmacy;Avenida;;;;;Guatemala;724;3328;Jardin America;;Argentina
485;-54.60749044;-26.40938037;pharmacy;Avenida;;;;;Lowe;100;3380;Eldorado;;Argentina
486;-58.05273972;-34.999099;pharmacy;Avenida Olmos;;;;;Avenida 44;;;;;Argentina
487;-64.26139235;-27.78930248;pharmacy;Avila;;;;;Sarmiento;49;4200;Santiago del Estero;Santiago del Estero;Argentina
488;-55.89167738;-27.37371515;clinic;AVLA Centro de Implantes Auditivos;;;;;Santiago del Estero;1516;3300;Posadas;;Argentina
489;-60.89278048;-32.90801323;pharmacy;Avonto;;;;;Oscar Bonavena;2192;2134;;;Argentina
490;-61.07821056;-27.09014757;clinic;Axis Salud;;;;;;;;;;Argentina
491;-55.90849483;-27.35955442;pharmacy;Ayacucho;;;;;Avenida Urquiza;;3300;;;Argentina
492;-65.21001348;-26.8329632;pharmacy;Ayacucho;;;;;Ayacucho;210;T4000INF;San Miguel de Tucumán;Tucumán;Argentina
493;-58.61645825;-34.64919134;doctor;Ayuda Medica;;;;;Avenida Bernardino Rivadavia;;;;;Argentina
494;-60.70509198;-31.64139308;pharmacy;Azanza;;;;;San Martin;2983;3000;Santa Fe;Santa Fe;Argentina
495;-62.8367123;-28.46058144;pharmacy;Azar;;;;;Pueyrredon;;3760;Añatuya;;Argentina
